id,program_type,day_number,day_type,phase,block_count,set_rest_seconds,block_1_params,block_2_params,block_3_params,block_4_params,total_duration_minutes,base_intensity_percent,created_at,updated_at,month,avg_work_rest_ratio
3a847b00-96ea-41ab-a117-728bd76350c6,main_5day,586,afterburner,10,3,120,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":45,""workDuration"":15,""total_intervals"":15,""workProgression"":""consistent"",""work_to_rest_ratio"":0.3333333333333333,""avg_work_to_rest_ratio"":0.6666666666666666}","{""rounds"":1,""paceRange"":[0.93,1.03],""restDuration"":0,""workDuration"":240,""workProgression"":""single"",""work_to_rest_ratio"":999}","{""rounds"":8,""paceRange"":[0.98,1.13],""restDuration"":30,""workDuration"":30,""paceProgression"":""increasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1}",,42,80,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,0.666666667
20e2ba02-bf97-43e6-8f61-db2924ba35bc,main_5day,587,polarized,10,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2880,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,999
305e61a2-ddb2-41d9-9b29-f06707b73976,main_5day,588,interval,10,1,,"{""rounds"":20,""paceRange"":[0.8,1.1],""restDuration"":67,""workDuration"":200,""total_intervals"":20,""workProgression"":""consistent"",""work_to_rest_ratio"":2.985074626865672,""avg_work_to_rest_ratio"":2.985074626865672}",,,,42,85,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,2.985074627
ff455e32-d0a5-4d1b-826e-793f78784537,main_5day,589,afterburner,10,3,120,"{""rounds"":4,""paceRange"":""max_effort"",""restDuration"":90,""workDuration"":30,""total_intervals"":9,""workProgression"":""consistent"",""work_to_rest_ratio"":0.3333333333333333,""avg_work_to_rest_ratio"":1.1666666666666667}","{""rounds"":1,""paceRange"":[0.94,1.04],""restDuration"":0,""workDuration"":540,""workProgression"":""single"",""work_to_rest_ratio"":999}","{""rounds"":4,""paceRange"":[0.99,1.14],""restDuration"":60,""workDuration"":120,""paceProgression"":""increasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":2}",,42,80,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,1.166666667
28cfdf1c-adef-4643-ba9e-c6e9be80e0f6,main_5day,590,endurance,10,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":3600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,999
edcf03fd-1752-4933-8aeb-8a3307cd6cbe,main_5day,591,afterburner,10,3,120,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":45,""workDuration"":15,""total_intervals"":13,""workProgression"":""consistent"",""work_to_rest_ratio"":0.3333333333333333,""avg_work_to_rest_ratio"":0.6666666666666666}","{""rounds"":1,""paceRange"":[0.95,1.05],""restDuration"":0,""workDuration"":300,""workProgression"":""single"",""work_to_rest_ratio"":999}","{""rounds"":6,""paceRange"":[1,1.15],""restDuration"":60,""workDuration"":60,""paceProgression"":""increasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1}",,42,80,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,0.666666667
38ff1e52-f172-489c-9536-ca3c2074ae0f,main_5day,592,interval,10,1,,"{""rounds"":20,""paceRange"":[0.8,1.1],""restDuration"":70,""workDuration"":210,""total_intervals"":20,""workProgression"":""consistent"",""work_to_rest_ratio"":3,""avg_work_to_rest_ratio"":3}",,,,42,85,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,3
7e0bfac1-42df-47f1-93c6-48a014a0fa30,main_5day,593,polarized,10,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":1980,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,999
a708bb24-3c12-4ad2-b838-354c6c411ace,main_5day,594,afterburner,10,3,120,"{""rounds"":4,""paceRange"":""max_effort"",""restDuration"":90,""workDuration"":30,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.3333333333333333,""avg_work_to_rest_ratio"":1.1666666666666667}","{""rounds"":1,""paceRange"":[0.96,1.06],""restDuration"":0,""workDuration"":480,""workProgression"":""single"",""work_to_rest_ratio"":999}","{""rounds"":3,""paceRange"":[1.01,1.16],""restDuration"":90,""workDuration"":180,""paceProgression"":""increasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":2}",,42,80,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,1.166666667
3e4cd662-9c6a-4db6-b27b-66fc7f9c2775,main_5day,595,interval,10,1,,"{""rounds"":20,""paceRange"":[0.8,1.1],""restDuration"":73,""workDuration"":220,""total_intervals"":20,""workProgression"":""consistent"",""work_to_rest_ratio"":3.0136986301369864,""avg_work_to_rest_ratio"":3.0136986301369864}",,,,42,85,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,3.01369863
c13619b7-61e5-4a5c-a862-6d7e3e50bea3,main_5day,596,afterburner,10,3,120,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":45,""workDuration"":15,""total_intervals"":10,""workProgression"":""consistent"",""work_to_rest_ratio"":0.3333333333333333,""avg_work_to_rest_ratio"":0.6666666666666666}","{""rounds"":1,""paceRange"":[0.97,1.07],""restDuration"":0,""workDuration"":360,""workProgression"":""single"",""work_to_rest_ratio"":999}","{""rounds"":3,""paceRange"":[1.02,1.17],""restDuration"":120,""workDuration"":120,""paceProgression"":""increasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1}",,42,80,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,0.666666667
3d1b02c6-4207-43c4-ac12-7e9e731e1b4b,main_5day,597,endurance,10,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":3600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,999
40617faf-9fb2-47fd-9238-7dc0e9d2bd1e,main_5day,598,interval,10,1,,"{""rounds"":20,""paceRange"":[0.8,1.1],""restDuration"":77,""workDuration"":230,""total_intervals"":20,""workProgression"":""consistent"",""work_to_rest_ratio"":2.987012987012987,""avg_work_to_rest_ratio"":2.987012987012987}",,,,42,85,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,2.987012987
37a735ab-aa38-46c3-9820-f0dbc438b775,main_5day,599,afterburner,10,3,120,"{""rounds"":4,""paceRange"":""max_effort"",""restDuration"":90,""workDuration"":30,""total_intervals"":13,""workProgression"":""consistent"",""work_to_rest_ratio"":0.3333333333333333,""avg_work_to_rest_ratio"":1.1666666666666667}","{""rounds"":1,""paceRange"":[0.98,1.08],""restDuration"":0,""workDuration"":420,""workProgression"":""single"",""work_to_rest_ratio"":999}","{""rounds"":8,""paceRange"":[1.03,1.18],""restDuration"":20,""workDuration"":40,""paceProgression"":""increasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":2}",,42,80,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,1.166666667
ede6996d-ff60-4348-800d-805d5090a277,main_5day,600,polarized,10,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":3060,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 16:02:04.405459+00,2025-10-04 16:02:04.405459+00,30,999
0d30cb77-d311-445b-b8a2-6736211e8a0f,main_5day,601,time_trial,11,1,,"{""rounds"":1,""paceRange"":""max_effort"",""restDuration"":0,""workDuration"":600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,10,0,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,999
002c17d7-9b58-40a5-add8-d8a921de357c,main_5day,602,atomic,11,2,120,"{""rounds"":5,""paceRange"":""max_effort"",""restDuration"":52,""workDuration"":8,""total_intervals"":9,""workProgression"":""consistent"",""work_to_rest_ratio"":0.15384615384615385,""avg_work_to_rest_ratio"":1.0769230769230769}","{""rounds"":4,""paceRange"":[0.75,1],""restDuration"":60,""workDuration"":120,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":2}",,,25,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,1.076923077
08253847-ecda-442f-ad93-fb48f1fb52b4,main_5day,603,polarized,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2160,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,999
7812e754-55af-4c00-a6e8-5ccb79fdc0e9,main_5day,604,interval,11,1,,"{""rounds"":6,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":120,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":2,""avg_work_to_rest_ratio"":2}",,,,36,95,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,2
fdd23217-829d-46c9-87a4-398b1b87130d,main_5day,605,atomic,11,2,120,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":52,""workDuration"":8,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.15384615384615385,""avg_work_to_rest_ratio"":0.8269230769230769}","{""rounds"":2,""paceRange"":[0.75,1],""restDuration"":120,""workDuration"":180,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":1.5}",,,25,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,0.826923077
807ee02f-3cca-47b4-aa9d-8aa0592c5ee9,main_5day,606,atomic,11,2,120,"{""rounds"":7,""paceRange"":""max_effort"",""restDuration"":52,""workDuration"":8,""total_intervals"":10,""workProgression"":""consistent"",""work_to_rest_ratio"":0.15384615384615385,""avg_work_to_rest_ratio"":1.5769230769230769}","{""rounds"":3,""paceRange"":[0.75,1],""restDuration"":60,""workDuration"":180,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":3}",,,25,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,1.576923077
f50b083d-27e0-4235-901c-07058fce947b,main_5day,607,flux_stages,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":300,""fluxDuration"":90,""restDuration"":0,""workDuration"":1620,""fluxIncrement"":0.05,""fluxProgression"":""increasing"",""total_intervals"":1,""workProgression"":""progressive_flux_intensity"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,999
e2e13886-768a-42f4-aa6f-7b9c71797b74,main_5day,608,endurance,11,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":3300,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,55,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,999
7acb2f43-3b60-4ff8-b9f7-dccb727d7b97,main_5day,609,atomic,11,2,120,"{""rounds"":8,""paceRange"":""max_effort"",""restDuration"":52,""workDuration"":8,""total_intervals"":14,""workProgression"":""consistent"",""work_to_rest_ratio"":0.15384615384615385,""avg_work_to_rest_ratio"":1.5769230769230769}","{""rounds"":6,""paceRange"":[0.75,1],""restDuration"":30,""workDuration"":90,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":3}",,,25,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,1.576923077
fa87f415-2ae9-47b3-8a9d-fea47bc3d1fe,main_5day,610,interval,11,1,,"{""rounds"":4,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":180,""total_intervals"":4,""workProgression"":""consistent"",""work_to_rest_ratio"":1.5,""avg_work_to_rest_ratio"":1.5}",,,,36,95,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,1.5
77a9c4ed-cbff-4671-92d5-e48587bc32ee,main_5day,611,flux_stages,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":300,""fluxDuration"":90,""restDuration"":0,""workDuration"":1800,""fluxIncrement"":0.05,""fluxProgression"":""increasing"",""total_intervals"":1,""workProgression"":""progressive_flux_intensity"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,999
7a818fe2-8279-443d-8e52-c881c83a96f2,main_5day,612,atomic,11,2,120,"{""rounds"":5,""paceRange"":""max_effort"",""restDuration"":52,""workDuration"":8,""total_intervals"":17,""workProgression"":""consistent"",""work_to_rest_ratio"":0.15384615384615385,""avg_work_to_rest_ratio"":1.5769230769230769}","{""rounds"":12,""paceRange"":[0.75,1],""restDuration"":15,""workDuration"":45,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":3}",,,27,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,1.576923077
d09cda2a-150e-4779-ab6c-3bcb1407f5c7,main_5day,613,polarized,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":2520,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,999
acdf1ac1-23e4-424a-b4bb-e7063a12db0b,main_5day,614,interval,11,1,,"{""rounds"":6,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":60,""total_intervals"":6,""workProgression"":""consistent"",""work_to_rest_ratio"":0.5,""avg_work_to_rest_ratio"":0.5}",,,,36,95,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,0.5
ebe739cf-2b13-4aae-a931-1637a2f31dfc,main_5day,615,atomic,11,2,120,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":52,""workDuration"":8,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.15384615384615385,""avg_work_to_rest_ratio"":1.0769230769230769}","{""rounds"":2,""paceRange"":[0.75,1],""restDuration"":120,""workDuration"":240,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":2}",,,27,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,1.076923077
474d7da0-97ea-43a5-af88-8e1cb44008eb,main_5day,616,atomic,11,2,120,"{""rounds"":7,""paceRange"":""max_effort"",""restDuration"":52,""workDuration"":8,""total_intervals"":12,""workProgression"":""consistent"",""work_to_rest_ratio"":0.15384615384615385,""avg_work_to_rest_ratio"":1.0769230769230769}","{""rounds"":5,""paceRange"":[0.75,1],""restDuration"":60,""workDuration"":120,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":2}",,,27,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,1.076923077
07cc3373-9b29-413d-8d57-0462fdfc7e00,main_5day,617,flux_stages,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":300,""fluxDuration"":90,""restDuration"":0,""workDuration"":1980,""fluxIncrement"":0.05,""fluxProgression"":""increasing"",""total_intervals"":1,""workProgression"":""progressive_flux_intensity"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,999
ce5ad1ef-b5bd-4369-a1d9-ffafabd5f8e4,main_5day,618,endurance,11,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":3300,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,55,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,999
088d2463-6453-401d-91b8-82ba8b29d2ae,main_5day,619,atomic,11,2,120,"{""rounds"":8,""paceRange"":""max_effort"",""restDuration"":52,""workDuration"":8,""total_intervals"":11,""workProgression"":""consistent"",""work_to_rest_ratio"":0.15384615384615385,""avg_work_to_rest_ratio"":0.8269230769230769}","{""rounds"":3,""paceRange"":[0.75,1],""restDuration"":120,""workDuration"":180,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":1.5}",,,27,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,0.826923077
bf409fcb-58d3-4c31-8aee-ae6b7bef1149,main_5day,620,interval,11,1,,"{""rounds"":5,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":180,""total_intervals"":5,""workProgression"":""consistent"",""work_to_rest_ratio"":3,""avg_work_to_rest_ratio"":3}",,,,36,95,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,31,3
69ea424c-491a-4b69-8cd5-e44b6329943f,main_5day,621,time_trial,11,1,,"{""rounds"":1,""paceRange"":""max_effort"",""restDuration"":0,""workDuration"":600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,10,0,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,999
7ef723e5-8ce5-44f3-98de-d1d167a886c0,main_5day,622,atomic,11,2,120,"{""rounds"":5,""paceRange"":""max_effort"",""restDuration"":50,""workDuration"":10,""total_intervals"":9,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":1.6}","{""rounds"":4,""paceRange"":[0.8,1],""restDuration"":60,""workDuration"":180,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":3}",,,28,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,1.6
aa580b8d-116e-461b-b943-6831f7fdd62b,main_5day,623,polarized,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_10_minutes"",""restDuration"":0,""workDuration"":1980,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,999
d094ef79-27d6-4fbc-8afc-10c3b93bc562,main_5day,624,interval,11,1,,"{""rounds"":8,""paceRange"":[0.8,1.1],""restDuration"":60,""workDuration"":120,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":2,""avg_work_to_rest_ratio"":2}",,,,36,95,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,2
fef8c171-6423-4847-9b21-26508b714366,main_5day,625,atomic,11,2,120,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":50,""workDuration"":10,""total_intervals"":14,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":1.6}","{""rounds"":8,""paceRange"":[0.8,1],""restDuration"":30,""workDuration"":90,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":3}",,,28,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,1.6
10fe49fa-1e34-429b-9cf9-e8e033d0e29d,main_5day,626,atomic,11,2,120,"{""rounds"":7,""paceRange"":""max_effort"",""restDuration"":50,""workDuration"":10,""total_intervals"":22,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":1.6}","{""rounds"":15,""paceRange"":[0.8,1],""restDuration"":15,""workDuration"":45,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":3}",,,28,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,1.6
2b05f93d-62aa-4d04-88fc-0783ab28a3a7,main_5day,627,flux_stages,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":315,""fluxDuration"":105,""restDuration"":0,""workDuration"":1980,""fluxIncrement"":0.05,""fluxProgression"":""increasing"",""total_intervals"":1,""workProgression"":""progressive_flux_intensity"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,999
f8664080-92a0-4a6a-9d3c-dc93db6505f9,main_5day,628,endurance,11,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":3480,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,58,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,999
7d2e5be9-bbe4-4399-9388-7db93b239f51,main_5day,629,atomic,11,2,120,"{""rounds"":8,""paceRange"":""max_effort"",""restDuration"":50,""workDuration"":10,""total_intervals"":11,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":1.1}","{""rounds"":3,""paceRange"":[0.8,1],""restDuration"":120,""workDuration"":240,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":2}",,,28,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,1.1
6fca2ce9-dd95-444e-88fd-252b9df205c3,main_5day,630,interval,11,1,,"{""rounds"":5,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":180,""total_intervals"":5,""workProgression"":""consistent"",""work_to_rest_ratio"":1.5,""avg_work_to_rest_ratio"":1.5}",,,,36,95,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,1.5
d388815e-a72d-4837-807a-2583a8996896,main_5day,631,flux_stages,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":315,""fluxDuration"":105,""restDuration"":0,""workDuration"":2160,""fluxIncrement"":0.05,""fluxProgression"":""increasing"",""total_intervals"":1,""workProgression"":""progressive_flux_intensity"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,999
1d4c5086-862a-4698-961e-7a518a2e9051,main_5day,632,atomic,11,2,120,"{""rounds"":5,""paceRange"":""max_effort"",""restDuration"":50,""workDuration"":10,""total_intervals"":9,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":1.1}","{""rounds"":4,""paceRange"":[0.8,1],""restDuration"":60,""workDuration"":120,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":2}",,,29,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,1.1
7c62e85f-b69e-4e79-bef9-53249974913a,main_5day,633,polarized,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":2700,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,999
7cada7e0-3b0a-4f11-b2a1-95035a8690e6,main_5day,634,interval,11,1,,"{""rounds"":8,""paceRange"":[0.8,1.1],""restDuration"":120,""workDuration"":60,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.5,""avg_work_to_rest_ratio"":0.5}",,,,36,95,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,0.5
97ad5d68-1448-4e70-9296-7d12df017a2f,main_5day,635,atomic,11,2,120,"{""rounds"":6,""paceRange"":""max_effort"",""restDuration"":50,""workDuration"":10,""total_intervals"":8,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":0.85}","{""rounds"":2,""paceRange"":[0.8,1],""restDuration"":120,""workDuration"":180,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":1.5}",,,29,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,0.85
fe794c3a-6b36-4c4d-952d-0c1abd5fcd2c,main_5day,636,atomic,11,2,120,"{""rounds"":7,""paceRange"":""max_effort"",""restDuration"":50,""workDuration"":10,""total_intervals"":10,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":1.6}","{""rounds"":3,""paceRange"":[0.8,1],""restDuration"":60,""workDuration"":180,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":3}",,,29,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,1.6
900b33ef-97e6-4ca4-85b7-4645d50a773b,main_5day,637,flux_stages,11,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":315,""fluxDuration"":105,""restDuration"":0,""workDuration"":2340,""fluxIncrement"":0.05,""fluxProgression"":""increasing"",""total_intervals"":1,""workProgression"":""progressive_flux_intensity"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,42,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,999
8b7e1dbb-6f5e-4a32-9bcc-a992653fb2d5,main_5day,638,endurance,11,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":3480,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,58,70,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,999
ae32279a-6fbc-450e-9c38-8843e2b9cd62,main_5day,639,atomic,11,2,120,"{""rounds"":8,""paceRange"":""max_effort"",""restDuration"":50,""workDuration"":10,""total_intervals"":14,""workProgression"":""consistent"",""work_to_rest_ratio"":0.2,""avg_work_to_rest_ratio"":1.6}","{""rounds"":6,""paceRange"":[0.8,1],""restDuration"":30,""workDuration"":90,""paceProgression"":""increasing"",""workProgression"":""continuous"",""work_to_rest_ratio"":3}",,,29,87.5,2025-10-04 19:06:02.895196+00,2025-10-04 19:06:02.895196+00,32,1.6
